price,bed,bath,city,state,zip_code,house_size,city_enc,zip_enc,state_New York,state_New Jersey,latitude,longitude
175000.0,3.0,1.0,Berlin,New York,12022,1176.0,280660.1875,449039.4485655413,1,0,42.6919,-73.3702
425000.0,3.0,2.0,Claverack,New York,12521,1600.0,444007.8285153683,1405033.073167267,1,0,42.176,-73.6571
225000.0,4.0,2.0,Copake,New York,12521,1239.0,679579.9600155753,1405033.073167267,1,0,42.176,-73.6571
419000.0,3.0,3.0,Copake,New York,12516,1800.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
365000.0,3.0,2.0,Copake,New York,12517,1482.0,679579.9600155753,527148.4782688526,1,0,42.1367,-73.5108
299999.0,4.0,1.0,Copake,New York,12516,1500.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
374900.0,3.0,2.0,Hillsdale,New York,12529,1404.0,742837.0277213332,595662.0184666147,1,0,42.1868,-73.5483
375000.0,3.0,2.0,Millerton,New York,12546,1350.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
365000.0,5.0,4.0,Copake,New York,12517,1482.0,679579.9600155753,527148.4782688526,1,0,42.1367,-73.5108
949000.0,5.0,4.0,Austerlitz,New York,12017,7500.0,915267.0359465064,1160527.732567503,1,0,42.3223,-73.455
489900.0,3.0,2.0,Austerlitz,New York,12017,1152.0,915267.0359465064,1160527.732567503,1,0,42.3223,-73.455
194900.0,4.0,3.0,Nassau,New York,12123,2274.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
40000.0,2.0,1.0,Nassau,New York,12123,690.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
125000.0,3.0,2.0,Hoosick Falls,New York,12090,980.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
435000.0,3.0,2.0,East Chatham,New York,12060,2504.0,659700.6996481695,830277.7034394518,1,0,42.433,-73.4903
429900.0,4.0,3.0,Valatie,New York,12184,2248.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
299900.0,3.0,1.0,Niverville,New York,12130,1608.0,1092156.2474063982,556505.059624152,1,0,42.44,-73.6663
649000.0,4.0,4.0,Kinderhook,New York,12106,1980.0,502290.7019333532,640576.7961666025,1,0,42.3767,-73.7183
379500.0,4.0,3.0,Philmont,New York,12565,2080.0,392783.1848433595,289797.1092661679,1,0,42.2485,-73.6463
299900.0,3.0,1.0,Kinderhook,New York,12106,1608.0,502290.7019333532,640576.7961666025,1,0,42.3767,-73.7183
61900.0,3.0,2.0,Berlin,New York,12090,1344.0,280660.1875,197119.56546705897,1,0,42.8937,-73.3581
759000.0,3.0,1.0,Claverack,New York,12513,1800.0,444007.8285153683,597004.99362969,1,0,42.2251,-73.7346
759000.0,3.0,1.0,Claverack,New York,12513,1800.0,444007.8285153683,597004.99362969,1,0,42.2251,-73.7346
123000.0,3.0,1.0,Stephentown,New York,12168,1386.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
92500.0,3.0,2.0,Hoosick,New York,12028,1056.0,307052.2692535123,1092156.2474063982,1,0,42.9601,-73.4497
2100000.0,2.0,1.0,New Lebanon,New York,12125,2600.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
439000.0,3.0,2.0,Copake Falls,New York,12517,1657.0,682649.2173667594,527148.4782688526,1,0,42.1367,-73.5108
279000.0,6.0,4.0,Canaan,New York,12029,5082.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
245000.0,3.0,2.0,Austerlitz,New York,12958,1302.0,915267.0359465064,1092156.2474063982,1,0,44.9592,-73.5834
279000.0,6.0,5.0,Canaan,New York,12029,5082.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
299900.0,4.0,2.0,Canaan,New York,12029,1931.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
190000.0,1.0,1.0,Copake,New York,12529,418.0,679579.9600155753,595662.0184666147,1,0,42.1868,-73.5483
245000.0,3.0,2.0,Austerlitz,New York,12017,1302.0,915267.0359465064,1160527.732567503,1,0,42.3223,-73.455
329000.0,4.0,2.0,Hillsdale,New York,12529,1900.0,742837.0277213332,595662.0184666147,1,0,42.1868,-73.5483
790000.0,3.0,2.0,Copake,New York,12517,1512.0,679579.9600155753,527148.4782688526,1,0,42.1367,-73.5108
625000.0,2.0,2.0,Austerlitz,New York,12017,1834.0,915267.0359465064,1160527.732567503,1,0,42.3223,-73.455
3500000.0,4.0,4.0,Austerlitz,New York,12017,4000.0,915267.0359465064,1160527.732567503,1,0,42.3223,-73.455
289000.0,3.0,3.0,Canaan,New York,12029,2000.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
339000.0,4.0,5.0,New Lebanon,New York,12125,3133.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
625000.0,4.0,2.0,Copake Falls,New York,12517,2029.0,682649.2173667594,527148.4782688526,1,0,42.1367,-73.5108
369900.0,3.0,2.0,Canaan,New York,12029,1600.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
1575000.0,4.0,5.0,Hillsdale,New York,12529,3024.0,742837.0277213332,595662.0184666147,1,0,42.1868,-73.5483
598500.0,3.0,3.0,Copake,New York,12516,2240.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
105000.0,4.0,2.0,Nassau,New York,12123,1795.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
159000.0,3.0,1.0,Millerton,New York,12546,1656.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
120000.0,2.0,2.0,Pittstown,New York,12094,1431.0,450531.76237009495,247304.86746401264,1,0,42.8769,-73.4989
254900.0,2.0,1.0,Berlin,New York,12153,1163.0,280660.1875,600734.1036312673,1,0,42.6379,-73.4989
339900.0,8.0,6.0,Stephentown,New York,12168,2722.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
1300000.0,4.0,4.0,East Nassau,New York,12062,4000.0,649368.9884533584,562655.4055216729,1,0,42.5352,-73.4984
910000.0,3.0,3.0,White Creek,New York,12057,7834.0,384717.1981617544,476596.8955360471,1,0,42.9808,-73.3522
49900.0,2.0,1.0,Schodack Landing,New York,12123,1200.0,239763.1532548196,294273.69636226137,1,0,42.5271,-73.6118
698000.0,3.0,2.0,Ghent,New York,12075,1735.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
277000.0,4.0,3.0,Chatham Village,New York,12037,2250.0,1092156.2474063982,656415.6957940459,1,0,42.3496,-73.5873
199000.0,5.0,2.0,New Lebanon,New York,12125,2360.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
159900.0,3.0,2.0,Hoosick,New York,12090,2400.0,307052.2692535123,197119.56546705897,1,0,42.8937,-73.3581
144900.0,2.0,1.0,White Creek,New York,12057,2780.0,384717.1981617544,476596.8955360471,1,0,42.9808,-73.3522
7950000.0,7.0,6.0,Craryville,New York,12521,4035.0,2179305.227100224,1405033.073167267,1,0,42.176,-73.6571
215000.0,4.0,3.0,New Lebanon,New York,12125,2148.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
1999500.0,5.0,5.0,Chatham,New York,12060,6518.0,926570.000006251,830277.7034394518,1,0,42.433,-73.4903
495000.0,4.0,2.0,Ancram,New York,12503,1767.0,966914.7768630568,912629.6202659056,1,0,42.0381,-73.5819
495000.0,5.0,2.0,Ancram,New York,12503,2263.0,966914.7768630568,912629.6202659056,1,0,42.0381,-73.5819
49000.0,3.0,1.0,Hoosick Falls,New York,12090,1161.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
270000.0,2.0,2.0,Stephentown,New York,12169,1000.0,289720.3149521536,452694.7414586913,1,0,42.5855,-73.4154
299000.0,3.0,2.0,Ghent,New York,12075,1748.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
640000.0,5.0,4.0,Kinderhook,New York,12184,1968.0,502290.7019333532,415921.61009594594,1,0,42.4321,-73.6683
899000.0,3.0,2.0,Sand Lake,New York,12018,5254.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
799000.0,4.0,2.0,Nassau,New York,12123,2976.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
450000.0,2.0,1.0,East Chatham,New York,12060,1200.0,659700.6996481695,830277.7034394518,1,0,42.433,-73.4903
1300000.0,5.0,4.0,East Nassau,New York,12062,4000.0,649368.9884533584,562655.4055216729,1,0,42.5352,-73.4984
325000.0,5.0,2.0,Nassau,New York,12123,2673.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
169000.0,3.0,1.0,Valatie,New York,12184,2313.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
265000.0,3.0,2.0,New Lebanon,New York,12125,2250.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
122750.0,4.0,2.0,Hoosick Falls,New York,12090,1978.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
925000.0,7.0,4.0,Copake,New York,12516,3416.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
650000.0,4.0,3.0,Grafton,New York,12082,3088.0,518913.3264097922,1092156.2474063982,1,0,42.7726,-73.4468
164900.0,3.0,1.0,Stephentown,New York,12169,1845.0,289720.3149521536,452694.7414586913,1,0,42.5855,-73.4154
479000.0,3.0,3.0,Poestenkill,New York,12018,4622.0,337730.85930102784,423848.8709678044,1,0,42.6365,-73.5504
378000.0,5.0,3.0,New Lebanon,New York,12125,3075.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
675000.0,3.0,3.0,Sand Lake,New York,12018,3600.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
1295000.0,5.0,5.0,New Lebanon,New York,12125,5212.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
1495000.0,3.0,3.0,Ancram,New York,12502,3228.0,966914.7768630568,1104999.4169210065,1,0,42.0851,-73.6424
2100000.0,4.0,4.0,Copake,New York,12521,3100.0,679579.9600155753,1405033.073167267,1,0,42.176,-73.6571
495000.0,3.0,2.0,Grafton,New York,12138,4034.0,518913.3264097922,332067.5861439134,1,0,42.7495,-73.3401
189900.0,4.0,1.0,Sand Lake,New York,12061,1607.0,410965.1470588267,465451.7136557849,1,0,42.5951,-73.6826
109000.0,4.0,3.0,Hoosick Falls,New York,12090,1890.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
129900.0,2.0,2.0,Hoosick Falls,New York,12090,1120.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
312000.0,4.0,2.0,Ghent,New York,12075,4520.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
424000.0,3.0,2.0,Stephentown,New York,12168,1585.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
325000.0,6.0,3.0,Nassau,New York,12123,3973.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
495000.0,3.0,2.0,Copake,New York,12529,1167.0,679579.9600155753,595662.0184666147,1,0,42.1868,-73.5483
149900.0,3.0,2.0,Sand Lake,New York,12018,2694.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
239900.0,4.0,2.0,Stephentown,New York,12168,3050.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
245000.0,3.0,2.0,Nassau,New York,12123,1400.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
590000.0,3.0,3.0,Hillsdale,New York,12529,2450.0,742837.0277213332,595662.0184666147,1,0,42.1868,-73.5483
150000.0,2.0,2.0,Pittstown,New York,12180,1550.0,450531.76237009495,439937.7692615978,1,0,42.7287,-73.6683
340000.0,5.0,3.0,Copake,New York,12521,2400.0,679579.9600155753,1405033.073167267,1,0,42.176,-73.6571
205000.0,3.0,2.0,Sand Lake,New York,12018,1592.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
290000.0,3.0,2.0,Ghent,New York,12075,1713.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
265000.0,4.0,2.0,Petersburgh,New York,12138,1950.0,330393.3918199262,332067.5861439134,1,0,42.7495,-73.3401
299000.0,3.0,3.0,Northeast,New York,12546,1768.0,530954.5623010334,779422.1354535383,1,0,41.9536,-73.5287
350000.0,5.0,3.0,Greenville,New York,12405,2136.0,1092156.2474063982,1092156.2474063982,1,0,42.3304,-74.0857
349900.0,3.0,3.0,Stephentown,New York,12168,2864.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
280000.0,5.0,4.0,Kinderhook,New York,12184,2000.0,502290.7019333532,415921.61009594594,1,0,42.4321,-73.6683
650000.0,4.0,2.0,Hoosick Falls,New York,12090,3860.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
549000.0,4.0,3.0,Poestenkill,New York,12018,5127.0,337730.85930102784,423848.8709678044,1,0,42.6365,-73.5504
229900.0,2.0,1.0,Claverack,New York,12513,720.0,444007.8285153683,597004.99362969,1,0,42.2251,-73.7346
250000.0,2.0,2.0,Troy,New York,12180,1473.0,1092156.2474063982,439937.7692615978,1,0,42.7287,-73.6683
350000.0,3.0,3.0,Northeast,New York,12546,1802.0,530954.5623010334,779422.1354535383,1,0,41.9536,-73.5287
215000.0,2.0,1.0,Philmont,New York,12565,806.0,392783.1848433595,289797.1092661679,1,0,42.2485,-73.6463
749000.0,4.0,4.0,Ghent,New York,12075,4179.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
105000.0,5.0,3.0,Stephentown,New York,12168,3092.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
225700.0,3.0,2.0,Claverack,New York,12513,2104.0,444007.8285153683,597004.99362969,1,0,42.2251,-73.7346
325000.0,4.0,3.0,Ghent,New York,12075,2464.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
195000.0,2.0,1.0,Hoosick Falls,New York,12090,1010.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
399900.0,5.0,2.0,Spencertown,New York,12165,2499.0,1092156.2474063982,1092156.2474063982,1,0,42.3091,-73.5008
349900.0,3.0,2.0,Sand Lake,New York,12196,2000.0,410965.1470588267,336177.0808897353,1,0,42.638,-73.6109
425000.0,3.0,4.0,Ghent,New York,12075,2120.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
369000.0,1.0,1.0,Copake,New York,12502,880.0,679579.9600155753,1104999.4169210065,1,0,42.0851,-73.6424
1200000.0,5.0,2.0,Ghent,New York,12075,2657.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
365000.0,3.0,2.0,Millerton,New York,12546,2710.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
325000.0,4.0,3.0,Hillsdale,New York,12521,1704.0,742837.0277213332,1405033.073167267,1,0,42.176,-73.6571
189000.0,2.0,1.0,Sand Lake,New York,12018,928.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
239900.0,3.0,2.0,Chatham,New York,12037,1412.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
548000.0,3.0,2.0,East Nassau,New York,12062,2780.0,649368.9884533584,562655.4055216729,1,0,42.5352,-73.4984
399000.0,3.0,2.0,Copake,New York,12521,1560.0,679579.9600155753,1405033.073167267,1,0,42.176,-73.6571
129000.0,3.0,1.0,Hoosick Falls,New York,12090,2926.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
160000.0,2.0,2.0,Millerton,New York,12546,576.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
395000.0,3.0,2.0,Chatham,New York,12136,2042.0,926570.000006251,1111107.7184952935,1,0,42.4357,-73.5545
514900.0,4.0,3.0,Hoosick Falls,New York,12090,3900.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
229500.0,2.0,2.0,Schodack Landing,New York,12123,980.0,239763.1532548196,294273.69636226137,1,0,42.5271,-73.6118
225000.0,2.0,1.0,Valatie,New York,12184,800.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
495000.0,3.0,2.0,Copake,New York,12516,1080.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
143900.0,8.0,4.0,Hoosick Falls,New York,12090,5342.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
220000.0,3.0,2.0,Nassau,New York,12123,1831.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
350000.0,3.0,2.0,Chatham,New York,12184,1102.0,926570.000006251,415921.61009594594,1,0,42.4321,-73.6683
117900.0,2.0,1.0,Petersburgh,New York,12138,1054.0,330393.3918199262,332067.5861439134,1,0,42.7495,-73.3401
275000.0,5.0,3.0,Millerton,New York,12546,1740.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
589900.0,3.0,2.0,Sand Lake,New York,12018,1271.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
1395000.0,4.0,3.0,Craryville,New York,12513,2899.0,2179305.227100224,597004.99362969,1,0,42.2251,-73.7346
725000.0,3.0,4.0,New Lebanon,New York,12125,2599.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
1225000.0,4.0,3.0,East Chatham,New York,12060,2508.0,659700.6996481695,830277.7034394518,1,0,42.433,-73.4903
649000.0,3.0,2.0,Ghent,New York,12037,1512.0,676143.7260396214,656415.6957940459,1,0,42.3496,-73.5873
1395000.0,4.0,3.0,Craryville,New York,12521,2899.0,2179305.227100224,1405033.073167267,1,0,42.176,-73.6571
398715.0,3.0,2.0,Sand Lake,New York,12018,1602.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
259000.0,3.0,4.0,New Lebanon,New York,12125,2574.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
80000.0,2.0,1.0,New Lebanon,New York,12125,700.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
469900.0,4.0,3.0,Sand Lake,New York,12018,3984.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
419000.0,4.0,3.0,Kinderhook,New York,12130,2442.0,502290.7019333532,556505.059624152,1,0,42.44,-73.6663
265000.0,4.0,2.0,Copake,New York,12516,1800.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
775000.0,4.0,2.0,Chatham,New York,12132,2491.0,926570.000006251,1092156.2474063982,1,0,42.4705,-73.63
478900.0,4.0,3.0,Sand Lake,New York,12018,2321.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
142000.0,2.0,1.0,Hoosick Falls,New York,12090,1080.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
245000.0,4.0,2.0,Valatie,New York,12184,1596.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
220000.0,2.0,1.0,Millerton,New York,12546,800.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
549000.0,3.0,2.0,Claverack,New York,12534,1890.0,444007.8285153683,393984.9043873716,1,0,42.247,-73.7552
264900.0,3.0,2.0,Sand Lake,New York,12018,1080.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
139900.0,4.0,1.0,Sand Lake,New York,12018,2288.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
439900.0,3.0,2.0,Sand Lake,New York,12196,3200.0,410965.1470588267,336177.0808897353,1,0,42.638,-73.6109
899000.0,6.0,5.0,Sand Lake,New York,12018,4100.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
2550000.0,5.0,4.0,Ghent,New York,12075,4960.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
497500.0,3.0,1.0,Claverack,New York,12521,1400.0,444007.8285153683,1405033.073167267,1,0,42.176,-73.6571
220000.0,3.0,2.0,New Lebanon,New York,12125,2824.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
189000.0,3.0,1.0,East Nassau,New York,12062,1360.0,649368.9884533584,562655.4055216729,1,0,42.5352,-73.4984
80000.0,4.0,3.0,Sand Lake,New York,12018,2367.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
234800.0,4.0,1.0,Poestenkill,New York,12140,1232.0,337730.85930102784,315992.89775378484,1,0,42.6918,-73.5627
279900.0,3.0,3.0,Sand Lake,New York,12018,2073.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
2400000.0,4.0,4.0,New Lebanon,New York,12125,3648.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
325000.0,4.0,2.0,Ghent,New York,12075,2240.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
325000.0,4.0,2.0,Chatham,New York,12037,2240.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
995000.0,3.0,3.0,Craryville,New York,12521,1320.0,2179305.227100224,1405033.073167267,1,0,42.176,-73.6571
99900.0,3.0,1.0,New Lebanon,New York,12125,1872.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
179000.0,2.0,2.0,Grafton,New York,12052,1469.0,518913.3264097922,443227.5328654328,1,0,42.7667,-73.4719
219000.0,3.0,2.0,Chatham,New York,12037,1352.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
199000.0,3.0,2.0,Hoosick Falls,New York,12090,1800.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
199000.0,3.0,2.0,Hoosick Falls,New York,12090,2056.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
449900.0,3.0,2.0,Poestenkill,New York,12140,2777.0,337730.85930102784,315992.89775378484,1,0,42.6918,-73.5627
450000.0,4.0,3.0,Stephentown,New York,12168,2350.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
549000.0,3.0,3.0,Chatham,New York,12037,2669.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
700000.0,4.0,2.0,Nassau,New York,12123,2368.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
629000.0,3.0,3.0,Valatie,New York,12184,2126.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
625000.0,4.0,2.0,Copake,New York,12516,2029.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
3650000.0,7.0,4.0,Chatham,New York,12136,5188.0,926570.000006251,1111107.7184952935,1,0,42.4357,-73.5545
1800000.0,2.0,1.0,Taghkanic,New York,12521,1675.0,1204760.65112857,1405033.073167267,1,0,42.176,-73.6571
149900.0,3.0,1.0,Nassau,New York,12123,1218.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
215000.0,2.0,1.0,Hoosick Falls,New York,12090,1216.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
389000.0,3.0,3.0,Valatie,New York,12184,1880.0,352798.42051760235,415921.61009594594,1,0,42.4321,-73.6683
399950.0,4.0,2.0,Chatham,New York,12037,1410.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
1675000.0,4.0,4.0,Ancram,New York,12503,2400.0,966914.7768630568,912629.6202659056,1,0,42.0381,-73.5819
265000.0,5.0,3.0,Hoosick Falls,New York,12090,2619.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
274900.0,6.0,2.0,Stephentown,New York,12168,2966.0,289720.3149521536,297748.0377615172,1,0,42.5487,-73.374
350000.0,3.0,3.0,Schodack Landing,New York,12063,2400.0,239763.1532548196,1092156.2474063982,1,0,42.5637,-73.6274
89900.0,3.0,2.0,Hoosick Falls,New York,12090,2099.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
1695000.0,5.0,5.0,Copake,New York,12516,3380.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
1695000.0,5.0,5.0,Copake,New York,12516,3380.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
712000.0,3.0,2.0,Ghent,New York,12075,1762.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
712000.0,3.0,2.0,Ghent,New York,12075,1762.0,676143.7260396214,716422.9420519095,1,0,42.3036,-73.6486
1200000.0,3.0,1.0,Millerton,New York,12546,1600.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
354900.0,3.0,3.0,Stephentown,New York,12062,2224.0,289720.3149521536,562655.4055216729,1,0,42.5352,-73.4984
289900.0,4.0,3.0,Hoosick Falls,New York,12090,1920.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
185000.0,2.0,1.0,Nassau,New York,12123,1556.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
279900.0,3.0,2.0,East Greenbush,New York,12061,1984.0,1092156.2474063982,465451.7136557849,1,0,42.5951,-73.6826
219999.0,2.0,1.0,Ghent,New York,12037,1030.0,676143.7260396214,656415.6957940459,1,0,42.3496,-73.5873
1150000.0,4.0,4.0,Claverack,New York,12513,4230.0,444007.8285153683,597004.99362969,1,0,42.2251,-73.7346
750000.0,3.0,3.0,Copake,New York,12516,1708.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
1200000.0,4.0,4.0,Chatham,New York,12037,3344.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
675000.0,4.0,1.0,East Nassau,New York,12062,1928.0,649368.9884533584,562655.4055216729,1,0,42.5352,-73.4984
345000.0,3.0,2.0,Chatham,New York,12037,1126.0,926570.000006251,656415.6957940459,1,0,42.3496,-73.5873
100000.0,3.0,2.0,Sand Lake,New York,12018,1518.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
349900.0,3.0,2.0,Sand Lake,New York,12018,1680.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
350000.0,2.0,2.0,Hoosick,New York,12089,1582.0,307052.2692535123,1092156.2474063982,1,0,42.8667,-73.3181
875000.0,4.0,5.0,Sand Lake,New York,12018,2800.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
1100000.0,4.0,5.0,Sand Lake,New York,12018,3773.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
549900.0,3.0,2.0,Sand Lake,New York,12018,1787.0,410965.1470588267,423848.8709678044,1,0,42.6365,-73.5504
1795000.0,7.0,5.0,Copake,New York,12528,4212.0,679579.9600155753,1092156.2474063982,1,0,41.7167,-73.9928
1850000.0,7.0,5.0,New Lebanon,New York,12125,5250.0,575395.2391603619,595690.0027815993,1,0,42.4759,-73.3773
1795000.0,7.0,5.0,Craryville,New York,12521,4212.0,2179305.227100224,1405033.073167267,1,0,42.176,-73.6571
169500.0,3.0,2.0,New Lebanon,New York,12062,1160.0,575395.2391603619,562655.4055216729,1,0,42.5352,-73.4984
164900.0,3.0,2.0,Hoosick Falls,New York,12090,1456.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
795000.0,2.0,2.0,Nassau,New York,12123,1800.0,321050.23588311835,294273.69636226137,1,0,42.5271,-73.6118
64900.0,3.0,1.0,Poestenkill,New York,12018,1226.0,337730.85930102784,423848.8709678044,1,0,42.6365,-73.5504
349900.0,3.0,2.0,Canaan,New York,12029,2100.0,316344.0481465236,316344.0481465236,1,0,42.4132,-73.4159
410000.0,3.0,3.0,Poestenkill,New York,12018,2159.0,337730.85930102784,423848.8709678044,1,0,42.6365,-73.5504
325000.0,3.0,2.0,Chatham,New York,12136,1321.0,926570.000006251,1111107.7184952935,1,0,42.4357,-73.5545
549000.0,6.0,3.0,Chatham,New York,12060,3200.0,926570.000006251,830277.7034394518,1,0,42.433,-73.4903
475000.0,3.0,2.0,Copake,New York,12516,1092.0,679579.9600155753,682607.9971425252,1,0,42.1113,-73.5526
179900.0,2.0,1.0,Millerton,New York,12546,936.0,855245.6234770215,779422.1354535383,1,0,41.9536,-73.5287
299900.0,3.0,2.0,Philmont,New York,12565,2024.0,392783.1848433595,289797.1092661679,1,0,42.2485,-73.6463
339900.0,4.0,2.0,Hoosick Falls,New York,12090,4062.0,205330.9542088356,197119.56546705897,1,0,42.8937,-73.3581
105000.0,3.0,1.0,Claverack,New York,12565,1480.0,444007.8285153683,289797.1092661679,1,0,42.2485,-73.6463
